username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
JackPrestonKing,,"We must embrace the unknown past and unwritten future as the exhilarating mysteries they truly are, and accept responsibility for jointly creating a future worthy of a mature, Cosmic Humanity. #spirituality #books",0,0,0,1253058041357926402,https://twitter.com/JackPrestonKing/status/1253058041357926402,917545286763012096,2020-04-22 20:28:12+00:00,Wed Apr 22 20:28:12 +0000 2020,#spirituality #books,,,https://www.amazon.com/gp/product/B07Z4X1ZGK
GTKHim,,"I will repay you for the years the locusts have eaten...And you will praise the name of the Lord your God, who has worked wonders for you. (Joel 2:25-26) #GetToKnowHim #FaithOverFear #GodIsMoving #spirituality",0,0,0,1253057043159810048,https://twitter.com/GTKHim/status/1253057043159810048,829330100,2020-04-22 20:24:14+00:00,Wed Apr 22 20:24:14 +0000 2020,#GetToKnowHim #FaithOverFear #GodIsMoving #spirituality,,,
ChannelingCoach,, Did you have victories today? Then now is a good opportunity to celebrate it! #spirituality #love #spiritual #meditation #spiritualawakening #peace #healing #awakening #mindfulness #yoga #consciousness #life #wisdom #enlightenment #god #inspiration #selflove,0,0,0,1253055999549808640,https://twitter.com/ChannelingCoach/status/1253055999549808640,1229999650649911296,2020-04-22 20:20:05+00:00,Wed Apr 22 20:20:05 +0000 2020,#spirituality #love #spiritual #meditation #spiritualawakening #peace #healing #awakening #mindfulness #yoga #consciousness #life #wisdom #enlightenment #god #inspiration #selflove,,,
EthanIndigo,,Polarity Applied to Morality https://beforeitsnews.com/awakening-start-here/2020/04/polarity-applied-to-morality-13072.html #matrix4 #mindfulness #duality #jesus #ethics #institutions #oshoquotes #mustread #spirituality #legality #philosophy #metaphysics #yoga #meditation #oligarchy,0,1,0,1253053496611356673,https://twitter.com/EthanIndigo/status/1253053496611356673,3420825929,2020-04-22 20:10:08+00:00,Wed Apr 22 20:10:08 +0000 2020,#matrix4 #mindfulness #duality #jesus #ethics #institutions #oshoquotes #mustread #spirituality #legality #philosophy #metaphysics #yoga #meditation #oligarchy,,,https://beforeitsnews.com/awakening-start-here/2020/04/polarity-applied-to-morality-13072.html
ellipsislux,,"My #EarthDay session is here, and I ask that you listen and share wherever you think it might be appreciated. Open a window, listen, and flow into deep connection with our planet: #spirituality #meditation #breathworl #healing",0,0,0,1253052897593524224,https://twitter.com/ellipsislux/status/1253052897593524224,761987966873075712,2020-04-22 20:07:46+00:00,Wed Apr 22 20:07:46 +0000 2020,#EarthDay #EarthDay #spirituality #meditation #breathworl #healing,,,https://vimeo.com/410737088
LouKavar,,Both #Christianity and #Buddhism maintain multiple traditions for #meditation and #contemplation. #Spirituality ,0,0,0,1253052226349735948,https://twitter.com/LouKavar/status/1253052226349735948,107637379,2020-04-22 20:05:06+00:00,Wed Apr 22 20:05:06 +0000 2020,#Christianity #Buddhism #meditation #contemplation #Spirituality,,,http://bit.ly/10cW3Xx
MoojiLike,,DEEPAK CHOPRA VIDEO: A QUICK PEEK AT THE NATURE OF REALITY - http://onetruthvideos.com/wp/?p=2143 #inspiration #yoga #wisdom #mindfulness #meditation #inspirational #happiness #spiritual #Spirituality #Advaita #DeepakChopra #EckhartTolle #AlanWatts #Mooji #Vedanta #RupertSpira,0,1,0,1253052166765531142,https://twitter.com/MoojiLike/status/1253052166765531142,3366327531,2020-04-22 20:04:51+00:00,Wed Apr 22 20:04:51 +0000 2020,#inspiration #yoga #wisdom #mindfulness #meditation #inspirational #happiness #spiritual #Spirituality #Advaita #DeepakChopra #EckhartTolle #AlanWatts #Mooji #Vedanta #RupertSpira,,,http://onetruthvideos.com/wp/?p=2143
_RLMT,,"Do you love romance, crime, fantasy, or YA books? For #WolfPackAuthors member Sharon Lopez (@sharonL33940258), it's all about the story. Visit her profile on Twitter for more information. http://tinyurl.com/y5qlcc76 #romance #fantasy #crime #spirituality #books #amreading",2,4,1,1253051211743473664,https://twitter.com/_RLMT/status/1253051211743473664,4538322095,2020-04-22 20:01:04+00:00,Wed Apr 22 20:01:04 +0000 2020,#WolfPackAuthors #romance #fantasy #crime #spirituality #books #amreading,@sharonL33940258,,http://tinyurl.com/y5qlcc76
Light_Channel,,"If we carry Love we can manage any relation. When we carry Love, we respect others’ sentiments and emotions. #spirituality #spiritualawakening #AWAKENING #consciousness",1,2,0,1253050945648259072,https://twitter.com/Light_Channel/status/1253050945648259072,500647752,2020-04-22 20:00:00+00:00,Wed Apr 22 20:00:00 +0000 2020,#spirituality #spiritualawakening #AWAKENING #consciousness,,,
dsfraley,,Norma #cartoon #covid #pandemic #alonetime #spiritual #Spirituality #MindBodysoul #mindbodyspirit #personalgrowth #wisdom #memoir #DigitalArt #DigitalArtwork #DigitalArtist,0,1,0,1253050148499972098,https://twitter.com/dsfraley/status/1253050148499972098,7038462,2020-04-22 19:56:50+00:00,Wed Apr 22 19:56:50 +0000 2020,#cartoon #covid #pandemic #alonetime #spiritual #Spirituality #MindBodysoul #mindbodyspirit #personalgrowth #wisdom #memoir #DigitalArt #DigitalArtwork #DigitalArtist,,,
ObsidianPublish,,Ars Somnium https://bit.ly/2KsUzXT #CarloSCastanedA #DeePSleeP #DreamerS #DreaminG #EsotericA #EtheRSeC #GnosiS #GnostiC #HoWTO #InstructionS #LuciDDreamS #MagicK #MysticaL #NaguaL #NeOPagaN #PracticaLGuidE #ThelemitE #TolteC #ShamaniC #ShamanisM #SorcerY #SpiritualitY #StaRSeeD,0,0,0,1253049690028982272,https://twitter.com/ObsidianPublish/status/1253049690028982272,2301054750,2020-04-22 19:55:01+00:00,Wed Apr 22 19:55:01 +0000 2020,#CarloSCastanedA #DeePSleeP #DreamerS #DreaminG #EsotericA #EtheRSeC #GnosiS #GnostiC #HoWTO #InstructionS #LuciDDreamS #MagicK #MysticaL #NaguaL #NeOPagaN #PracticaLGuidE #ThelemitE #TolteC #ShamaniC #ShamanisM #SorcerY #SpiritualitY #StaRSeeD,,,https://bit.ly/2KsUzXT
NinaAmir,,From my archives: Change the Objects in Your Rearview Mirror https://ninaamir.com/change-objects-rearview-mirror/?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost #personaldevelopment #spirituality #personalgrowth #spiritualgrowth #inspiration #motivation #certifiedhighperformancecoach #inspirationtocreation,0,0,0,1253049546441097216,https://twitter.com/NinaAmir/status/1253049546441097216,21592385,2020-04-22 19:54:27+00:00,Wed Apr 22 19:54:27 +0000 2020,#personaldevelopment #spirituality #personalgrowth #spiritualgrowth #inspiration #motivation #certifiedhighperformancecoach #inspirationtocreation,,,https://ninaamir.com/change-objects-rearview-mirror/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost
TheTwinPowers,,"""Once a person is caught by belief in a doctrine, one loses all one's freedom."" Buddhist teachings #quote . http://thetwinpowers.com/en/awakening-our-gifts-part-5-the-one-and-the-all . #Buddhist #teaching #spirituality #wisdom #aware #Mindfulness #awareness #TheTwinPowers",1,1,0,1253049238411284481,https://twitter.com/TheTwinPowers/status/1253049238411284481,988925184,2020-04-22 19:53:13+00:00,Wed Apr 22 19:53:13 +0000 2020,#quote #Buddhist #teaching #spirituality #wisdom #aware #Mindfulness #awareness #TheTwinPowers,,,http://thetwinpowers.com/en/awakening-our-gifts-part-5-the-one-and-the-all
MightyOakMI,,A marvelous reminder that we share this planet with some amazing creatures of Spirit: http://assets.evie.com/asset/cc1afc44ee3cdaac9ae2f354f834dd30d7aa343e/video_inline_h540 #WeAreONE #ChooseLove #spirituality #animals,0,0,0,1253049129514807296,https://twitter.com/MightyOakMI/status/1253049129514807296,1018595801466064896,2020-04-22 19:52:47+00:00,Wed Apr 22 19:52:47 +0000 2020,#WeAreONE #ChooseLove #spirituality #animals,,,http://assets.evie.com/asset/cc1afc44ee3cdaac9ae2f354f834dd30d7aa343e/video_inline_h540
RadheRadheje,,व्यक्ति की पहचान उसके कपड़ों से नहीं उसके चरित्र से होती है जय श्री राधे कृष्ण #radheradheje #jaishreeradheradheje #kirshna #StayHomeIndia #श्रीराधे #gauravkrishnag #MeriRadhe #spirituality #inspiration #devotional #prem #bhakti #devichitralekhaji #motivation,0,1,0,1253049105057808386,https://twitter.com/RadheRadheje/status/1253049105057808386,1095376892096638976,2020-04-22 19:52:41+00:00,Wed Apr 22 19:52:41 +0000 2020,#radheradheje #jaishreeradheradheje #kirshna #StayHomeIndia #gauravkrishnag #MeriRadhe #spirituality #inspiration #devotional #prem #bhakti #devichitralekhaji #motivation,,,
LouKavar,,Where is God in the COVID 19 Pandemic? https://goo.gl/fb/h4FUWW #Spirituality,0,0,0,1253048501153542144,https://twitter.com/LouKavar/status/1253048501153542144,107637379,2020-04-22 19:50:17+00:00,Wed Apr 22 19:50:17 +0000 2020,#Spirituality,,,https://goo.gl/fb/h4FUWW
LouKavar,,Spiritual direction is found in all the great religious traditions under a variety of names #Spirituality ,0,0,0,1253048449911721987,https://twitter.com/LouKavar/status/1253048449911721987,107637379,2020-04-22 19:50:05+00:00,Wed Apr 22 19:50:05 +0000 2020,#Spirituality,,,http://bit.ly/PeuXuG
NoMindTouchThe1,,"Free yourself of the programming, see reality as it truely is... #Quotes #Zen #Mindfulness #Mind #Psychology #Meditation #Mystic #Transformation #Selfhelp #Growth #Spirituality #Consciousness #Awareness #Satori #Nothing",1,0,0,1253048342390718466,https://twitter.com/NoMindTouchThe1/status/1253048342390718466,1128591969616265217,2020-04-22 19:49:39+00:00,Wed Apr 22 19:49:39 +0000 2020,#Quotes #Zen #Mindfulness #Mind #Psychology #Meditation #Mystic #Transformation #Selfhelp #Growth #Spirituality #Consciousness #Awareness #Satori #Nothing,,,
TheTwinPowers,,We aren't living in a utopia because we mostly focus on our physicality and live through our egos. . http://thetwinpowers.com/en/looking-within . #spirituality #evolution #growth #egos #TheTwinPowers #WednesdayThoughts,0,1,0,1253048171523014657,https://twitter.com/TheTwinPowers/status/1253048171523014657,988925184,2020-04-22 19:48:59+00:00,Wed Apr 22 19:48:59 +0000 2020,#spirituality #evolution #growth #egos #TheTwinPowers #WednesdayThoughts,,,http://thetwinpowers.com/en/looking-within
GoFaithstrong,,"When we give someone God's love, we give them more love than we possess. ~KFaith (1 John 4:8) #Christian #Spirituality #Salvation #Bible",4,13,0,1253047979277275136,https://twitter.com/GoFaithstrong/status/1253047979277275136,4062948204,2020-04-22 19:48:13+00:00,Wed Apr 22 19:48:13 +0000 2020,#Christian #Spirituality #Salvation #Bible,,,
JackPrestonKing,,"We are not asleep and dreaming because we are bad people. We are not ""fallen,"" defective, degenerate or otherwise responsible, in a moral sense, for our present condition. #spirituality #books",0,0,0,1253046518900240384,https://twitter.com/JackPrestonKing/status/1253046518900240384,917545286763012096,2020-04-22 19:42:25+00:00,Wed Apr 22 19:42:25 +0000 2020,#spirituality #books,,,https://www.amazon.com/gp/product/B07Z4X1ZGK
RogerWolsey,,EarthMamaGaiaGoddess - a poem for Earth Day. https://www.patheos.com/blogs/rogerwolsey/2018/04/earthmamagaiagoddess/ #EarthDay #Earth #EarthDay2020 #Environment #Nature #CreationCare #GreenChurch #Poetry #Poem #SpokenWord #Spiritual #Spirituality #DivineFeminine #FeminineDivine #MotherEarth #EarthMama #Gaia #Goddess #Ma #Ama,0,0,0,1253046332237008896,https://twitter.com/RogerWolsey/status/1253046332237008896,47611781,2020-04-22 19:41:40+00:00,Wed Apr 22 19:41:40 +0000 2020,#EarthDay #EarthDay #Earth #EarthDay2020 #EarthDay2020 #Environment #Nature #CreationCare #GreenChurch #Poetry #Poem #SpokenWord #Spiritual #Spirituality #DivineFeminine #FeminineDivine #MotherEarth #EarthMama #Gaia #Goddess #Ma #Ama,,,https://www.patheos.com/blogs/rogerwolsey/2018/04/earthmamagaiagoddess/
GroundedMedita1,,"Enjoy a special Earth Day restorative and calming sound bath and indulge in the healing sounds of Tibetan bowls, crystal bowls, gongs, bells and more. Today at 5:00pm live on Facebook! Follow us on Facebook to join us! http://facebook.com/groundedmeditationstudio/ #meditation #spirituality ",2,1,0,1253045275796660227,https://twitter.com/GroundedMedita1/status/1253045275796660227,1103780857725231104,2020-04-22 19:37:28+00:00,Wed Apr 22 19:37:28 +0000 2020,#meditation #spirituality,,,http://facebook.com/groundedmeditationstudio/
EthanIndigo,,The Missing Eighth Tenet of Thoth https://beforeitsnews.com/metaphysics/2020/04/the-missing-eighth-tenet-of-thoth-2447011.html #mindfulness #patience #care #metaphysics #occult #thoth #hermetics #numerology #spirituality,0,1,0,1253045189305708545,https://twitter.com/EthanIndigo/status/1253045189305708545,3420825929,2020-04-22 19:37:08+00:00,Wed Apr 22 19:37:08 +0000 2020,#mindfulness #patience #care #metaphysics #occult #thoth #hermetics #numerology #spirituality,,,https://beforeitsnews.com/metaphysics/2020/04/the-missing-eighth-tenet-of-thoth-2447011.html
SoulfulVibesCo,,"Type ""Receive"" if you agree I feel good about the future and this new energy . . . A little manifesting under a New Moon ain’t never hurt nobody. #REMINDER : New Moon tomorrow in .⁠ #SHOP https://soulfulvibesco.com/collections/smudging .⁠ .⁠ .⁠ #spirituality #svctribe #newmoon #taurus",0,0,0,1253043558296309761,https://twitter.com/SoulfulVibesCo/status/1253043558296309761,2991442962,2020-04-22 19:30:39+00:00,Wed Apr 22 19:30:39 +0000 2020,#REMINDER #SHOP #spirituality #svctribe #newmoon #taurus,,,https://soulfulvibesco.com/collections/smudging
JennRoysterShow,,Angel Insights: New Moon and Pluto Retrograde ▸ https://lttr.ai/Pn4L #podcast #Metaphysics #Talkshow #Intuitive #Jennroyster #Spirituality #Healing #AngelInsights #Angels #Video #Happiness #ShareAngelInsights,0,0,0,1253043498288402433,https://twitter.com/JennRoysterShow/status/1253043498288402433,1465182511,2020-04-22 19:30:25+00:00,Wed Apr 22 19:30:25 +0000 2020,#podcast #Metaphysics #Talkshow #Intuitive #Jennroyster #Spirituality #Healing #AngelInsights #Angels #Video #Happiness #ShareAngelInsights,,,https://lttr.ai/Pn4L
jennroyster,,Angel Insights: New Moon and Pluto Retrograde ▸ https://lttr.ai/Pn4J #AngelInsights #podcast #Video #ShareAngelInsights #Talkshow #Spirituality #Angels #Metaphysics #Happiness #Intuitive #Healing #Jennroyster,0,0,0,1253043492055592966,https://twitter.com/jennroyster/status/1253043492055592966,20179009,2020-04-22 19:30:23+00:00,Wed Apr 22 19:30:23 +0000 2020,#AngelInsights #podcast #Video #ShareAngelInsights #Talkshow #Spirituality #Angels #Metaphysics #Happiness #Intuitive #Healing #Jennroyster,,,https://lttr.ai/Pn4J
JonBernie,,"Join us for two transformative hours of meditation, talks and dialogue with Jon Bernie this Saturday April 25, 11am to 1pm PST. Register at http://jonbernie.org.⠀⠀ ⠀⠀ #meditation #awakening #spirituality #nonduality #AdvaitaVedanta #Zen #Tao",2,1,0,1253043450632712192,https://twitter.com/JonBernie/status/1253043450632712192,80733177,2020-04-22 19:30:13+00:00,Wed Apr 22 19:30:13 +0000 2020,#meditation #awakening #spirituality #nonduality #AdvaitaVedanta #Zen #Tao,,,http://jonbernie.org
piya_chaudhuri,,The Divine resides in each from #yoga #Spirituality,0,0,0,1253043394022002688,https://twitter.com/piya_chaudhuri/status/1253043394022002688,1056619766247415808,2020-04-22 19:30:00+00:00,Wed Apr 22 19:30:00 +0000 2020,#yoga #Spirituality,,,
SMHuq,,"When #environment and #spirituality converge: From Islamic point of view, Humanity came from Adam &amp; Adam was created from the clays of different parts of the Earth. Essentially Earth is our mother. Treat the Earth the way thee treat thy mother. Take care of her #EarthDay",0,0,0,1253042639118774272,https://twitter.com/SMHuq/status/1253042639118774272,1096960177,2020-04-22 19:27:00+00:00,Wed Apr 22 19:27:00 +0000 2020,#environment #spirituality #EarthDay #EarthDay,,,
KerriMulhern,,Blessings to Mother Earth. http://www.suitablegifts.com⠀ #quotes #inspiration #motivation #meditation #love #spirituality #suitablegifts #grateful #mantras #reiki #healer #loa #lawofattraction #yoga #healing #earthday #happyearthday #louisehay #hayhouse,1,1,0,1253042495669272578,https://twitter.com/KerriMulhern/status/1253042495669272578,2178528122,2020-04-22 19:26:26+00:00,Wed Apr 22 19:26:26 +0000 2020,#quotes #inspiration #motivation #meditation #love #spirituality #suitablegifts #grateful #mantras #reiki #healer #loa #lawofattraction #yoga #healing #earthday #earthday #happyearthday #louisehay #hayhouse,,,http://www.suitablegifts.com
SuitableGifts,,Blessings to Mother Earth. http://www.suitablegifts.com⠀ #quotes #inspiration #motivation #meditation #love #spirituality #suitablegifts #grateful #mantras #reiki #healer #loa #lawofattraction #yoga #healing #earthday #happyearthday #louisehay #hayhouse,1,0,0,1253042456460955649,https://twitter.com/SuitableGifts/status/1253042456460955649,1378134318,2020-04-22 19:26:16+00:00,Wed Apr 22 19:26:16 +0000 2020,#quotes #inspiration #motivation #meditation #love #spirituality #suitablegifts #grateful #mantras #reiki #healer #loa #lawofattraction #yoga #healing #earthday #earthday #happyearthday #louisehay #hayhouse,,,http://www.suitablegifts.com
Conscious_Cafe,,We have an exciting @Conscious_Cafe programe of online events. Join our newsletter mailing list so you can register early http://www.consciouscafe.org #health #wellness #spirituality #alternative #healing,4,0,0,1253042437129371669,https://twitter.com/Conscious_Cafe/status/1253042437129371669,2913356009,2020-04-22 19:26:12+00:00,Wed Apr 22 19:26:12 +0000 2020,#health #wellness #spirituality #alternative #healing,@Conscious_Cafe,,http://www.consciouscafe.org
